modal	service	distance	km_category	route_id	capture_time	city	image_id
bicycle	bicycle	3100	3.0	355030838000198355030838000245	2020-08-02 12:06:43	sp	./volume_sp/images/modal/bicycle_v0_d1568d9c_3.0_355030838000198355030838000245_2020-08-02_12-06_1596380803.png
bicycle	bicycle	3100	3.0	355030838000198355030838000245	2020-08-02 13:02:45	sp	./volume_sp/images/modal/bicycle_v0_d1568d9c_3.0_355030838000198355030838000245_2020-08-02_13-02_1596384165.png
bicycle	bicycle	1700	3.5	355030815000030355030815000002	2020-08-02 16:09:26	sp	./volume_sp/images/modal/bicycle_v0_d1568d9c_3.5_355030815000030355030815000002_2020-08-02_16-09_1596395366.png
bicycle	bicycle	1600	3.5	355030815000030355030815000010	2020-08-02 12:13:32	sp	./volume_sp/images/modal/bicycle_v0_d1568d9c_3.5_355030815000030355030815000010_2020-08-02_12-13_1596381212.png
car	car	5800	6.0	355030815000030355030871000055	2020-08-02 09:29:52	sp	./volume_sp/images/modal/car_v0_8369c0d9_6.0_355030815000030355030871000055_2020-08-02_09-29_1596371392.png
car	car	5800	6.0	355030815000030355030871000055	2020-08-02 11:15:37	sp	./volume_sp/images/modal/car_v0_8369c0d9_6.0_355030815000030355030871000055_2020-08-02_11-15_1596377737.png
car	car	7200	6.0	355030838000198355030815000033	2020-08-02 16:15:30	sp	./volume_sp/images/modal/car_v0_8369c0d9_6.0_355030838000198355030815000033_2020-08-02_16-15_1596395730.png
car	car	6300	6.5	355030815000030355030838000122	2020-08-02 09:36:40	sp	./volume_sp/images/modal/car_v0_8369c0d9_6.5_355030815000030355030838000122_2020-08-02_09-36_1596371800.png
car	car	6300	6.5	355030815000030355030838000122	2020-08-02 11:22:25	sp	./volume_sp/images/modal/car_v0_8369c0d9_6.5_355030815000030355030838000122_2020-08-02_11-22_1596378145.png
car	car	6000	6.5	355030871000079355030815000095	2020-08-02 02:11:11	sp	./volume_sp/images/modal/car_v0_8369c0d9_6.5_355030871000079355030815000095_2020-08-02_02-11_1596345071.png
car	car	6000	6.5	355030871000079355030815000095	2020-08-02 03:15:37	sp	./volume_sp/images/modal/car_v0_8369c0d9_6.5_355030871000079355030815000095_2020-08-02_03-15_1596348937.png
car	car	6000	6.5	355030871000079355030815000095	2020-08-02 04:15:37	sp	./volume_sp/images/modal/car_v0_8369c0d9_6.5_355030871000079355030815000095_2020-08-02_04-15_1596352537.png
walk	walk	5100	6.5	355030871000079355030815000095	2020-08-02 06:29:46	sp	./volume_sp/images/modal/walk_v0_d1568d9c_6.5_355030871000079355030815000095_2020-08-02_06-29_1596360586.png
walk	walk	5100	6.5	355030871000079355030815000095	2020-08-02 07:29:47	sp	./volume_sp/images/modal/walk_v0_d1568d9c_6.5_355030871000079355030815000095_2020-08-02_07-29_1596364187.png
walk	walk	5100	6.5	355030871000079355030815000095	2020-08-02 08:29:47	sp	./volume_sp/images/modal/walk_v0_d1568d9c_6.5_355030871000079355030815000095_2020-08-02_08-29_1596367787.png
walk	walk	6300	7.0	355030871000079355030838000090	2020-08-02 12:26:57	sp	./volume_sp/images/modal/walk_v0_d1568d9c_7.0_355030871000079355030838000090_2020-08-02_12-26_1596382017.png
walk	walk	6300	7.0	355030871000079355030838000090	2020-08-02 13:22:59	sp	./volume_sp/images/modal/walk_v0_d1568d9c_7.0_355030871000079355030838000090_2020-08-02_13-22_1596385379.png
walk	walk	6200	7.5	355030815000030355030838000152	2020-08-02 09:37:13	sp	./volume_sp/images/modal/walk_v0_d1568d9c_7.5_355030815000030355030838000152_2020-08-02_09-37_1596371833.png
walk	walk	6200	7.5	355030815000030355030838000152	2020-08-02 11:22:58	sp	./volume_sp/images/modal/walk_v0_d1568d9c_7.5_355030815000030355030838000152_2020-08-02_11-22_1596378178.png
bus	bus	0	10.0	355030871000079355030838000207	2020-08-02 03:09:12	sp	./volume_sp/images/modal/bus_v0_836cc001_10.0_355030871000079355030838000207_2020-08-02_03-09_1596348552.png
bus	bus	0	10.0	355030871000079355030838000207	2020-08-02 04:09:11	sp	./volume_sp/images/modal/bus_v0_836cc001_10.0_355030871000079355030838000207_2020-08-02_04-09_1596352151.png
bus	bus	0	10.0	355030871000079355030838000207	2020-08-02 06:09:11	sp	./volume_sp/images/modal/bus_v0_836cc001_10.0_355030871000079355030838000207_2020-08-02_06-09_1596359351.png
bus	bus	0	10.0	355030871000079355030838000207	2020-08-02 07:09:12	sp	./volume_sp/images/modal/bus_v0_836cc001_10.0_355030871000079355030838000207_2020-08-02_07-09_1596362952.png
bus	bus	0	10.0	355030871000079355030838000207	2020-08-02 08:09:12	sp	./volume_sp/images/modal/bus_v0_836cc001_10.0_355030871000079355030838000207_2020-08-02_08-09_1596366552.png
bus	bus	0	10.0	355030871000079355030838000207	2020-08-02 09:09:11	sp	./volume_sp/images/modal/bus_v0_836cc001_10.0_355030871000079355030838000207_2020-08-02_09-09_1596370151.png
car	car	8100	8.0	355030815000030355030871000057	2020-08-02 04:29:14	sp	./volume_sp/images/modal/car_v0_R9XMC05G2VY_8.0_355030815000030355030871000057_2020-08-02_04-29_1596353354.png
car	car	8100	8.0	355030815000030355030871000057	2020-08-02 05:29:13	sp	./volume_sp/images/modal/car_v0_R9XMC05G2VY_8.0_355030815000030355030871000057_2020-08-02_05-29_1596356953.png
car	car	8100	8.0	355030815000030355030871000057	2020-08-02 06:29:14	sp	./volume_sp/images/modal/car_v0_R9XMC05G2VY_8.0_355030815000030355030871000057_2020-08-02_06-29_1596360554.png
car	car	8100	8.0	355030815000030355030871000057	2020-08-02 07:29:13	sp	./volume_sp/images/modal/car_v0_R9XMC05G2VY_8.0_355030815000030355030871000057_2020-08-02_07-29_1596364153.png
car	car	8100	8.0	355030815000030355030871000057	2020-08-02 08:29:13	sp	./volume_sp/images/modal/car_v0_R9XMC05G2VY_8.0_355030815000030355030871000057_2020-08-02_08-29_1596367753.png
car	car	9500	8.0	355030838000198355030815000022	2020-08-02 16:22:18	sp	./volume_sp/images/modal/car_v0_R9XMC05G2VY_8.0_355030838000198355030815000022_2020-08-02_16-22_1596396138.png
mocycle	mocycle	5400	5.5	355030838000198355030838000226	2020-08-02 16:08:53	sp	./volume_sp/images/modal/mocycle_v0_R9XMC05G2VY_5.5_355030838000198355030838000226_2020-08-02_16-08_1596395333.png
mocycle	mocycle	7200	7.0	355030871000079355030838000025	2020-08-02 09:50:27	sp	./volume_sp/images/modal/mocycle_v0_R9XMC05G2VY_7.0_355030871000079355030838000025_2020-08-02_09-50_1596372627.png
mocycle	mocycle	7700	7.0	355030871000079355030838000025	2020-08-02 11:36:12	sp	./volume_sp/images/modal/mocycle_v0_R9XMC05G2VY_7.0_355030871000079355030838000025_2020-08-02_11-36_1596378972.png
car	car	16000	13.5	355030838000198355030871000087	2020-08-02 04:29:13	sp	./volume_sp/images/modal/car_v0_236d8c96_13.5_355030838000198355030871000087_2020-08-02_04-29_1596353353.png
car	car	16000	13.5	355030838000198355030871000087	2020-08-02 06:29:13	sp	./volume_sp/images/modal/car_v0_236d8c96_13.5_355030838000198355030871000087_2020-08-02_06-29_1596360553.png
car	car	16000	13.5	355030838000198355030871000087	2020-08-02 07:29:14	sp	./volume_sp/images/modal/car_v0_236d8c96_13.5_355030838000198355030871000087_2020-08-02_07-29_1596364154.png
car	car	16000	13.5	355030838000198355030871000087	2020-08-02 08:29:14	sp	./volume_sp/images/modal/car_v0_236d8c96_13.5_355030838000198355030871000087_2020-08-02_08-29_1596367754.png
car	car	16000	13.5	355030838000198355030871000087	2020-08-02 15:29:13	sp	./volume_sp/images/modal/car_v0_236d8c96_13.5_355030838000198355030871000087_2020-08-02_15-29_1596392953.png
car	car	15000	14.5	355030838000198355030871000090	2020-08-02 02:31:36	sp	./volume_sp/images/modal/car_v0_236d8c96_14.5_355030838000198355030871000090_2020-08-02_02-31_1596346296.png
car	car	15000	14.5	355030838000198355030871000090	2020-08-02 03:36:02	sp	./volume_sp/images/modal/car_v0_236d8c96_14.5_355030838000198355030871000090_2020-08-02_03-36_1596350162.png
bicycle	bicycle	13000	12.0	355030838000198355030871000081	2020-08-02 05:23:10	sp	./volume_sp/images/modal/bicycle_v0_836cc001_12.0_355030838000198355030871000081_2020-08-02_05-23_1596356590.png
bicycle	bicycle	13000	12.0	355030838000198355030871000081	2020-08-02 06:23:09	sp	./volume_sp/images/modal/bicycle_v0_836cc001_12.0_355030838000198355030871000081_2020-08-02_06-23_1596360189.png
bicycle	bicycle	13000	12.0	355030838000198355030871000081	2020-08-02 07:23:10	sp	./volume_sp/images/modal/bicycle_v0_836cc001_12.0_355030838000198355030871000081_2020-08-02_07-23_1596363790.png
bicycle	bicycle	13000	12.0	355030838000198355030871000081	2020-08-02 08:23:10	sp	./volume_sp/images/modal/bicycle_v0_836cc001_12.0_355030838000198355030871000081_2020-08-02_08-23_1596367390.png
bicycle	bicycle	11000	13.0	355030838000198355030871000004	2020-08-02 16:29:50	sp	./volume_sp/images/modal/bicycle_v0_836cc001_13.0_355030838000198355030871000004_2020-08-02_16-29_1596396590.png
bicycle	bicycle	11000	13.0	355030838000198355030871000016	2020-08-02 09:44:12	sp	./volume_sp/images/modal/bicycle_v0_836cc001_13.0_355030838000198355030871000016_2020-08-02_09-44_1596372252.png
